485286,8,18
485576,36,26
485624,42,26
485629,28,22
485677,10,21
485700,3,8
485759,6,22
485786,19,6
485869,7,15
485904,8,18
486096,10,21
486359,7,15
486482,10,21
486508,8,18
486770,28,22
486891,10,21
486998,30,24
487016,6,22
487113,9,20
487124,8,18
487282,10,21
487415,28,22
487469,6,13
487726,10,21
487740,8,18
487783,7,15
488093,10,21
488256,42,26
488294,25,15
488325,25,15
488375,8,18
488511,10,21
488527,6,13
488583,28,22
488892,10,21
488915,28,22
488983,8,18
489129,20,11
489201,19,6
489202,3,8
489287,28,22
489322,10,21
489365,3,8
489588,3,8
489632,3,8
489634,8,18
489701,10,21
489780,3,8
489845,6,13
490094,10,21
490198,8,18
490470,10,21
490651,28,22
490665,11,23
490716,20,11
490748,20,11
490767,42,26
490828,8,18
490884,10,21
490932,19,6
491192,7,15
491331,10,21
491504,8,18
491701,10,21
491786,42,26
492118,10,21
492136,12,27
492140,3,8
492170,8,18
492265,3,8
492391,3,8
492522,10,21
492787,8,18
492857,36,26
492922,10,21
493024,7,15
493368,10,21
493406,8,18
493814,10,21
493950,42,26
494048,3,8
494052,8,18
494239,10,21
494413,19,6
494640,10,21
494647,28,22
494705,8,18
494807,7,15
494947,20,11
495035,10,21
495171,7,15
495287,36,26
495336,8,18
495485,10,21
495499,3,8
495560,28,22
495788,25,15
495822,25,15
495924,25,15
495955,8,18
496355,10,21
496659,8,18
496826,10,21
496893,28,22
497038,25,15
497092,3,8
497230,25,15
497303,10,21
497348,8,18
497743,28,22
497749,10,21
497799,19,6
497988,8,18
498122,7,15
498207,10,21
498358,25,15
498404,3,8
498518,28,22
498664,8,18
498703,10,21
499074,7,15
499204,10,21
499223,28,22
499387,8,18
499642,3,8
499665,10,21
499989,3,8
500059,8,18
500133,10,21
500151,3,8
500316,3,8
500454,28,22
500474,7,15
500623,10,21
500746,8,18
501086,10,21
501449,8,18
501610,28,22
501646,10,21
502071,10,21
502166,8,18
502373,3,8
502574,10,21
502852,19,6
502876,8,18
502939,45,15
503018,10,21
503308,28,22
503349,42,26
503463,10,21
503562,8,18
503803,8,18
503894,10,21
503945,20,11
504234,8,18
504359,10,21
504384,45,15
504433,11,23
504567,28,22
504779,10,21
504964,8,18
505072,36,26
505219,10,21
505410,19,6
505690,8,18
505717,10,21
505957,7,15
506220,10,21
506403,8,18
506532,7,15
506595,3,8
506682,7,15
506712,10,21
507208,8,18
507218,10,21
507704,28,22
507739,10,21
507926,8,18
507965,8,18
508213,10,21
508634,8,18
508690,10,21
509131,10,21
509352,8,18
509462,28,22
509477,19,6
509638,10,21
510116,8,18
510140,10,21
510376,7,15
510407,3,8
510580,28,22
510620,10,21
510834,8,18
511030,3,8
511101,10,21
511148,28,22
511182,19,6
511599,8,18
511621,10,21
511865,3,8
512039,28,22
512158,10,21
512357,8,18
512503,7,15
512656,10,21
512834,19,6
513117,8,18
513164,10,21
513248,28,22
513251,42,26
513474,20,11
513715,10,21
513831,8,18
513868,11,23
514232,10,21
514276,28,22
514536,19,6
514584,8,18
514748,10,21
515062,20,11
515249,10,21
515341,8,18
515470,19,6
515744,10,21
516090,8,18
516230,10,21
516377,12,27
516492,3,8
516841,10,21
517312,36,26
517468,10,21
517557,8,18
517742,36,26
518030,10,21
518076,3,8
518154,28,22
518327,8,18
518557,10,21
518801,7,15
519064,8,18
519124,10,21
519655,10,21
519674,28,22
519839,8,18
520013,25,15
520063,25,15
520167,10,21
520565,28,22
520581,8,18
520776,10,21
521068,3,8
521176,11,23
521268,28,22
521269,10,21
521320,8,18
521618,11,23
521730,10,21
521795,12,27
521874,11,23
521915,3,8
522053,8,18
522082,11,23
522205,11,23
522234,10,21
522365,28,22
522474,11,23
522525,19,6
522762,10,21
522777,8,18
522865,3,8
523332,10,21
523417,19,6
523501,8,18
523556,28,22
523829,10,21
524191,28,22
524240,8,18
524346,10,21
524912,10,21
524975,8,18
525089,3,8
525263,28,22
525409,10,21
525696,8,18
525778,28,22
525887,10,21
526069,3,8
526372,10,21
526396,8,18
526750,3,8
526833,10,21
526867,19,6
526965,8,18
527120,8,18
527346,10,21
527381,36,26
527779,3,8
527895,8,18
527901,10,21
528124,3,8
528171,36,26
528198,28,22
528367,10,21
528575,7,15
528632,8,18
528811,28,22
528917,10,21
528995,3,8
529034,12,27
529167,11,23
529336,8,18
529429,10,21
529907,10,21
530037,28,22
530089,8,18
530391,10,21
