Time,Data
314293,-0.0006354676
314294,-0.000687352
314295,-0.0006886866
314296,-0.0006615611
314297,-0.0006602455
314298,-0.0006072431
314299,-0.0006067238
314300,-0.0005808835
314301,-0.0006506541
314302,-0.0006385718
314303,-0.0005824823
314304,-0.0005983319
314305,-0.0006384429
314306,-0.0006446289
314307,-0.0006478074
314308,-0.0006573545
314309,-0.0006040378
314310,-0.0006078149
314311,-0.000621604
314312,-0.0005803335
314313,-0.00058332
314314,-0.0005932907
314315,-0.0006167439
314316,-0.0006507162
314317,-0.0006505159
314318,-0.0006079632
314319,-0.0006135115
314320,-0.0006036973
314321,-0.0005883345
314322,-0.0005703325
314323,-0.0006162238
314324,-0.0005865645
314325,-0.0005770695
314326,-0.0005627741
314327,-0.0005278005
314328,-0.0005153668
314329,-0.0005150153
314330,-0.0005373381
314331,-0.0005740708
314332,-0.0005344179
314333,-0.0005273246
314334,-0.0004694958
314335,-0.0004990356
314336,-0.0005467316
314337,-0.0005432589
314338,-0.0005730219
314339,-0.0005728695
314340,-0.0005720595
314341,-0.0005902321
314342,-0.0005740144
314343,-0.0006188801
314344,-0.0005964864
314345,-0.0005655907
314346,-0.0005580278
314347,-0.00053221
314348,-0.0005578928
314349,-0.0005667281
314350,-0.0005442913
314351,-0.0005732633
314352,-0.0005675142
314353,-0.0005660588
314354,-0.0005258321
314355,-0.0005705188
314356,-0.0005421387
314357,-0.0006101697
314358,-0.0005558032
314359,-0.0005377458
314360,-0.0005509822
314361,-0.0005505558
314362,-0.0005517727
314363,-0.0005422522
314364,-0.0005547686
314365,-0.0005531617
314366,-0.0005455879
314367,-0.0005823757
314368,-0.0005411064
314369,-0.0005054938
314370,-0.0004509927
314371,-0.000462375
314372,-0.0004612215
314373,-0.0005298327
314374,-0.0005302809
314375,-0.0005873239
314376,-0.000551609
314377,-0.0005605397
314378,-0.000501896
314379,-0.000547773
314380,-0.0005868239
314381,-0.000620386
314382,-0.0005969963
314383,-0.0005797392
314384,-0.0005288303
314385,-0.0005362296
314386,-0.0005565883
314387,-0.0005461986
314388,-0.000611094
314389,-0.0006386491
314390,-0.0006008855
314391,-0.0005635221
314392,-0.0005017681
314393,-0.0005631556
314394,-0.0005500195
314395,-0.0005480069
314396,-0.0004921658
314397,-0.0005133822
314398,-0.0005684298
314399,-0.0005538463
314400,-0.0005999487
314401,-0.000599189
314402,-0.0005960846
314403,-0.0005942765
314404,-0.0005980895
314405,-0.0006160752
314406,-0.0005843928
314407,-0.0006142521
314408,-0.0006006188
314409,-0.0005667344
314410,-0.0005525962
314411,-0.0005838179
314412,-0.0005980573
314413,-0.0006045001
314414,-0.0006000476
314415,-0.0006110784
314416,-0.0005841746
314417,-0.0006045164
314418,-0.0006318719
314419,-0.0006064029
314420,-0.0005956271
314421,-0.0006042383
314422,-0.0005963547
314423,-0.0005724948
314424,-0.000542626
314425,-0.0005410233
314426,-0.0005375503
314427,-0.0005161566
314428,-0.0005170539
314429,-0.0005356364
314430,-0.0005428762
314431,-0.0005711694
314432,-0.000529957
314433,-0.0004956801
314434,-0.0005149821
314435,-0.0005158816
314436,-0.0005841982
314437,-0.0005778134
314438,-0.0005588032
314439,-0.0005562747
314440,-0.0005533682
314441,-0.0005459153
314442,-0.0005125254
314443,-0.0005691397
314444,-0.0005806205
314445,-0.0005810387
314446,-0.0005450597
314447,-0.0005152563
314448,-0.000520413
314449,-0.0005370786
314450,-0.0005860777
314451,-0.0005864313
314452,-0.0005926226
314453,-0.0006024386
314454,-0.0005646519
314455,-0.0005828713
314456,-0.0005771478
314457,-0.0005967829
314458,-0.0005739146
314459,-0.0005051671
314460,-0.000552638
314461,-0.0005956966
314462,-0.0005754443
314463,-0.0005901581
314464,-0.0005930243
314465,-0.0005968364
314466,-0.0005920714
314467,-0.0005561679
314468,-0.0005703488
314469,-0.0005717356
314470,-0.0005454425
314471,-0.0005750862
314472,-0.0005687943
314473,-0.0005898016
314474,-0.0005970847
314475,-0.0006385133
314476,-0.0006484716
314477,-0.0006527911
314478,-0.0006004108
314479,-0.0006081875
314480,-0.0005524158
314481,-0.0005107953
314482,-0.0005874427
314483,-0.0005939342
314484,-0.0005993294
314485,-0.0006168236
314486,-0.0005393719
314487,-0.000582216
314488,-0.0006025013
314489,-0.0005998029
314490,-0.0005869217
314491,-0.0005978163
314492,-0.0005764641
314493,-0.0006072226
314494,-0.0006168754
314495,-0.0005999535
314496,-0.0006083487
314497,-0.0005849586
314498,-0.0005570566
314499,-0.0005444855
314500,-0.0005592357
314501,-0.0005548778
314502,-0.0006022438
314503,-0.0005849586
314504,-0.0005773834
314505,-0.0006005112
314506,-0.000597784
314507,-0.0005571317
314508,-0.0005793332
314509,-0.0005688003
314510,-0.0005530804
314511,-0.0005877329
314512,-0.0006404657
314513,-0.0005951764
314514,-0.0005757399
314515,-0.0006137462
314516,-0.0005638794
314517,-0.000578012
314518,-0.0005524284
314519,-0.0005547822
314520,-0.0005808677
314521,-0.0005843077
314522,-0.0005767833
314523,-0.0006106233
314524,-0.0006124695
314525,-0.0006154578
314526,-0.0005807413
314527,-0.0005693238
314528,-0.0005676327
314529,-0.0006116677
314530,-0.0005958315
314531,-0.0005909275
314532,-0.0005798331
314533,-0.0005796123
314534,-0.0005606356
314535,-0.0005600294
314536,-0.0005960455
314537,-0.0006138271
314538,-0.0006110782
314539,-0.0005974254
314540,-0.0005791958
314541,-0.0005776114
314542,-0.0006022238
314543,-0.0006580095
314544,-0.0006684696
314545,-0.0006623194
314546,-0.0006921482
314547,-0.0006851564
314548,-0.0006503126
314549,-0.0006408071
314550,-0.0006744729
314551,-0.000639825
314552,-0.0006815937
314553,-0.0006748851
314554,-0.0006470158
314555,-0.0006524262
314556,-0.00068746
314557,-0.0007104152
314558,-0.0007040071
314559,-0.000668828
314560,-0.0006360396
314561,-0.000688591
314562,-0.0006811555
314563,-0.0006395322
314564,-0.0006333958
314565,-0.0006870214
314566,-0.0006755267
314567,-0.0006839371
314568,-0.0007170055
314569,-0.0007203051
314570,-0.0007000457
314571,-0.0007057533
314572,-0.0006521706
314573,-0.0006391631
314574,-0.0006440151
314575,-0.0007005275
314576,-0.00068858
314577,-0.0006526414
314578,-0.0006677291
314579,-0.0006621446
314580,-0.0006618749
314581,-0.0006653744
314582,-0.0007022145
314583,-0.0007233846
314584,-0.0006607245
314585,-0.0007052266
314586,-0.0006628471
314587,-0.0006618749
314588,-0.0006629206
314589,-0.000676532
314590,-0.0007049425
314591,-0.0006850505
314592,-0.0006627882
314593,-0.0006658213
314594,-0.0006949219
314595,-0.0007015582
314596,-0.0007029704
314597,-0.0006873698
314598,-0.0006819748
314599,-0.0006925656
314600,-0.0006853285
314601,-0.0006751008
314602,-0.0006901075
314603,-0.0006723999
314604,-0.0006405058
314605,-0.0006512678
314606,-0.0006506765
314607,-0.0006585661
314608,-0.0007323226
314609,-0.0006630899
314610,-0.0006606912
314611,-0.0006656645
314612,-0.0006237696
314613,-0.0006552404
314614,-0.0006302299
314615,-0.0006897601
314616,-0.0006398752
314617,-0.0005989676
314618,-0.0006043675
314619,-0.000575516
314620,-0.0006014414
314621,-0.0005785647
314622,-0.0005886713
314623,-0.0005946007
314624,-0.0005718543
314625,-0.0005807491
314626,-0.0005746236
314627,-0.0005777359
314628,-0.0005925695
314629,-0.0005836146
314630,-0.0006042552
314631,-0.0005609139
314632,-0.0005953514
314633,-0.0005773091
314634,-0.0005898341
314635,-0.0006376767
314636,-0.0006150329
314637,-0.0005812078
314638,-0.0005851623
314639,-0.0005749316
314640,-0.0005833934
314641,-0.0006023348
314642,-0.0005696387
314643,-0.000597659
314644,-0.0006254911
314645,-0.0006132578
314646,-0.0005735476
314647,-0.0005851658
314648,-0.0005649056
314649,-0.0005599331
314650,-0.0005975693
314651,-0.0005813594
314652,-0.0006271501
314653,-0.0006331881
314654,-0.0006262736
314655,-0.0005963594
314656,-0.0005468215
314657,-0.0005227316
314658,-0.0005621033
314659,-0.0006327435
314660,-0.0006101025
314661,-0.0005981615
314662,-0.000597297
314663,-0.0006186499
314664,-0.0006098418
314665,-0.0006376743
314666,-0.0006278266
314667,-0.0006285649
314668,-0.0006278468
314669,-0.0006168302
314670,-0.0006110633
314671,-0.0006279456
314672,-0.0006080762
314673,-0.0006090477
314674,-0.0006287454
314675,-0.0006411035
314676,-0.0006296728
314677,-0.0006296728
314678,-0.0006296728
314679,-0.0006243738
314680,-0.0006244534
314681,-0.0006159115
314682,-0.0006434476
314683,-0.0006421306
314684,-0.0006656385
314685,-0.0006756576
314686,-0.0007038833
314687,-0.0007046987
314688,-0.0006839382
314689,-0.0006300302
314690,-0.0006633919
314691,-0.0006672832
314692,-0.0006825903
314693,-0.0006946987
314694,-0.0006719672
314695,-0.0006858569
314696,-0.0006740915
314697,-0.0006861265
314698,-0.0006898139
314699,-0.000694107
314700,-0.0006951872
314701,-0.0006904038
314702,-0.0006919521
314703,-0.0007052384
314704,-0.0006847219
314705,-0.0006765357
314706,-0.00068945
314707,-0.0007165159
314708,-0.0007046452
314709,-0.0006929059
314710,-0.0006919941
314711,-0.0006750516
314712,-0.0006912109
314713,-0.000682326
314714,-0.0006796661
314715,-0.0006987992
314716,-0.0007213029
314717,-0.0007036653
314718,-0.0006988933
314719,-0.000682026
314720,-0.0006986668
314721,-0.0006900415
314722,-0.0006503969
314723,-0.0006747413
314724,-0.0006910278
314725,-0.0007180471
314726,-0.0006986099
314727,-0.0006764792
314728,-0.000674755
314729,-0.0006661627
314730,-0.0007170945
314731,-0.000687247
314732,-0.0007112326
314733,-0.0007170945
314734,-0.0006910466
314735,-0.0006996134
314736,-0.000707045
314737,-0.0006806098
314738,-0.0007046987
314739,-0.0006917112
314740,-0.0006791637
314741,-0.0007041635
314742,-0.0007194194
314743,-0.0006898933
314744,-0.0006883266
314745,-0.0006748679
314746,-0.0006808665
314747,-0.0006966919
314748,-0.0006950949
314749,-0.0006467779
314750,-0.0006742794
314751,-0.0006820168
314752,-0.0006563803
314753,-0.0006646791
314754,-0.0006682248
314755,-0.0006646791
314756,-0.0006715447
314757,-0.0006700305
314758,-0.0006752717
314759,-0.0006563804
314760,-0.0006345053
314761,-0.0006590741
314762,-0.0006829553
314763,-0.0006682829
314764,-0.0006124424
314765,-0.0005927376
314766,-0.0005864172
314767,-0.0006537821
314768,-0.0006754512
314769,-0.0006361714
314770,-0.0006260172
314771,-0.0006448166
314772,-0.0006315672
314773,-0.000650977
314774,-0.0006102219
314775,-0.0006165507
314776,-0.0006142937
314777,-0.0006326069
314778,-0.0006340123
314779,-0.0005841168
314780,-0.0006670136
314781,-0.0006417666
314782,-0.0006574679
314783,-0.0006500228
314784,-0.0006233486
314785,-0.000637027
314786,-0.0006138896
314787,-0.0005846498
314788,-0.0006166328
314789,-0.0006225937
314790,-0.0006394265
314791,-0.0006482706
314792,-0.0006251916
314793,-0.0006411842
314794,-0.0006207179
314795,-0.0006573598
314796,-0.0005980533
314797,-0.0006204455
314798,-0.0006462203
314799,-0.0006347817
314800,-0.0006427665
314801,-0.0006370711
314802,-0.00060618
314803,-0.0006371508
314804,-0.0006350533
314805,-0.0006234452
314806,-0.0006384504
314807,-0.000649047
314808,-0.0006532947
314809,-0.0006342769
314810,-0.0006431052
314811,-0.00064283
314812,-0.0006076535
314813,-0.0006152525
314814,-0.0006368743
314815,-0.0006514729
314816,-0.0005967047
314817,-0.0006266726
314818,-0.0006266726
314819,-0.0006266726
314820,-0.0006540997
314821,-0.0006342106
314822,-0.0006004125
314823,-0.0006246493
314824,-0.0006596204
314825,-0.0006888406
314826,-0.0006368337
314827,-0.0006510705
314828,-0.0006326942
314829,-0.0006532037
314830,-0.0006652237
314831,-0.0006606884
314832,-0.0006668638
314833,-0.0006925034
314834,-0.0006858651
314835,-0.0006952923
314836,-0.0006744814
314837,-0.0006989798
314838,-0.0006959191
314839,-0.0006584837
314840,-0.0006499251
314841,-0.0006554486
314842,-0.0006337591
314843,-0.0006665199
314844,-0.0007044018
314845,-0.0007383876
314846,-0.0006806389
314847,-0.0007227839
314848,-0.0006526582
314849,-0.0006787947
314850,-0.0006999503
314851,-0.0007117638
314852,-0.0007228483
314853,-0.0007364367
314854,-0.0007133321
314855,-0.0006599532
314856,-0.0006682902
314857,-0.000726711
314858,-0.0007373213
314859,-0.0007289295
314860,-0.0006995922
314861,-0.0007096212
314862,-0.0007063009
314863,-0.0007054892
314864,-0.0007111898
314865,-0.0007582359
314866,-0.0007522412
314867,-0.000720702
314868,-0.0007217294
314869,-0.0007323377
314870,-0.0007106552
314871,-0.0007129977
314872,-0.0006991439
314873,-0.0007044965
314874,-0.0007100668
314875,-0.000738099
314876,-0.0006787359
314877,-0.0007005892
314878,-0.0007142311
314879,-0.0007141947
314880,-0.0007037745
314881,-0.000685672
314882,-0.0006891838
314883,-0.000701493
314884,-0.0006688524
314885,-0.0006714496
314886,-0.000731381
314887,-0.0007287866
314888,-0.0007158543
314889,-0.000718271
314890,-0.0007008123
314891,-0.0007070673
314892,-0.0007295182
314893,-0.0006865545
314894,-0.000711816
314895,-0.0007281183
314896,-0.0007431433
314897,-0.0007016335
314898,-0.0007220507
314899,-0.0006324837
314900,-0.0007099517
314901,-0.0007123654
314902,-0.0007228741
314903,-0.00073169
314904,-0.0007129862
314905,-0.0007173058
314906,-0.0006886154
314907,-0.0006957133
314908,-0.0006553506
314909,-0.0006401555
314910,-0.000623971
314911,-0.0006481597
314912,-0.0006134885
314913,-0.000631134
314914,-0.0006083745
314915,-0.00057862
314916,-0.0006042838
314917,-0.0006043559
314918,-0.0006352022
314919,-0.0006701087
314920,-0.0006123982
314921,-0.0005981615
314922,-0.0005769077
314923,-0.0005998777
314924,-0.0006156348
314925,-0.0006375062
314926,-0.0006179813
314927,-0.0006240006
314928,-0.0006006282
314929,-0.0006436194
314930,-0.0006079547
314931,-0.0006264923
314932,-0.0006241646
314933,-0.0006363015
314934,-0.0006624712
314935,-0.000640523
314936,-0.0006097967
314937,-0.0006507685
314938,-0.0006726431
314939,-0.0006564728
314940,-0.0006777987
314941,-0.000645492
314942,-0.0005877162
314943,-0.0006522198
314944,-0.0006045929
314945,-0.0006025143
314946,-0.0006579514
314947,-0.0006424226
314948,-0.0006487289
314949,-0.000653021
314950,-0.0006706154
314951,-0.0006341658
314952,-0.000628097
314953,-0.0006257294
314954,-0.0006168756
314955,-0.0006633934
314956,-0.0006629342
314957,-0.0006372109
314958,-0.0006152914
314959,-0.0006266976
314960,-0.0006429251
314961,-0.0006215947
314962,-0.0006374118
314963,-0.0006502801
314964,-0.0006269566
314965,-0.000632317
314966,-0.00063203
314967,-0.0006612708
314968,-0.000643118
314969,-0.0006588881
314970,-0.0006508197
314971,-0.0006194136
314972,-0.0006443677
314973,-0.0006495496
314974,-0.0006520766
314975,-0.0006711913
314976,-0.0006840741
314977,-0.0006805672
314978,-0.0006477705
314979,-0.0006637141
314980,-0.0006960899
314981,-0.0006803998
314982,-0.0006933258
314983,-0.0006501626
314984,-0.0006449565
314985,-0.0006669013
314986,-0.0006477669
314987,-0.0006641967
314988,-0.0006880749
314989,-0.0006909647
314990,-0.0007117083
314991,-0.0006525246
314992,-0.000644884
314993,-0.00064734
314994,-0.0006617052
314995,-0.0007378465
314996,-0.0006889104
314997,-0.0006971748
314998,-0.0007195713
314999,-0.0007637711
315000,-0.0006600544
315001,-0.0006689659
315002,-0.0006520358
315003,-0.0006520358
315004,-0.0006700508
315005,-0.000672427
315006,-0.0006520358
315007,-0.0006520358
315008,-0.0006629665
315009,-0.000663279
315010,-0.0006612019
315011,-0.000641278
315012,-0.0007175014
315013,-0.0006967182
315014,-0.0007215232
315015,-0.0007116956
315016,-0.000666618
315017,-0.0007069894
315018,-0.0006893757
315019,-0.000653909
315020,-0.0006454445
315021,-0.0006556889
315022,-0.0007070104
315023,-0.0006719177
315024,-0.0006831212
315025,-0.0007540827
315026,-0.000741311
315027,-0.0007161681
315028,-0.0007394257
315029,-0.0006978165
315030,-0.0006790967
315031,-0.0006912177
315032,-0.000711175
315033,-0.0007008784
315034,-0.0006859936
315035,-0.0006791983
315036,-0.0006701699
315037,-0.0006753943
315038,-0.0006900431
315039,-0.0006784773
315040,-0.0006900011
315041,-0.0006968106
315042,-0.0006971264
315043,-0.0007120476
315044,-0.0007014886
315045,-0.0006758458
315046,-0.0006540785
315047,-0.0006505352
315048,-0.0006884286
315049,-0.0006704048
315050,-0.0006632875
315051,-0.0006752255
315052,-0.0006513862
315053,-0.0006343548
315054,-0.0006132109
315055,-0.0006088219
315056,-0.0006468276
315057,-0.0006259429
315058,-0.0006597671
315059,-0.0006129236
315060,-0.0006093514
315061,-0.0006313244
315062,-0.000652607
315063,-0.0006181464
315064,-0.0006137897
315065,-0.0006507685
315066,-0.0005930361
315067,-0.0006092879
315068,-0.0006230979
315069,-0.0006038966
315070,-0.0006084946
315071,-0.0006048832
315072,-0.0005610706
315073,-0.0006488227
315074,-0.0006386695
315075,-0.0006259716
315076,-0.0006088957
315077,-0.0006001443
315078,-0.0006021521
315079,-0.0005752621
315080,-0.0005920231
315081,-0.0005969841
315082,-0.0006135534
315083,-0.0006382257
315084,-0.00064918
315085,-0.0006094915
315086,-0.0005724939
315087,-0.0005871265
315088,-0.0006667257
315089,-0.0006277502
315090,-0.0006310081
315091,-0.0006441647
315092,-0.0006143895
315093,-0.0006352516
315094,-0.0005982062
315095,-0.0006294287
315096,-0.000634249
315097,-0.000610459
315098,-0.0006284056
315099,-0.0006501553
315100,-0.0006458894
315101,-0.0006279628
315102,-0.0006370893
315103,-0.0006821777
315104,-0.0006679635
315105,-0.0006756151
315106,-0.0006851258
315107,-0.0006856062
315108,-0.0007002866
315109,-0.0006603167
315110,-0.000652728
315111,-0.0006713402
315112,-0.0006837819
315113,-0.0006863304
315114,-0.0007000043
315115,-0.0007113594
315116,-0.0006658596
315117,-0.000645583
315118,-0.0006675448
315119,-0.000661893
315120,-0.0006928723
315121,-0.0006730018
315122,-0.000661106
315123,-0.0007035064
315124,-0.0006545938
315125,-0.0006545938
315126,-0.0006497937
315127,-0.0006692989
315128,-0.0007200124
315129,-0.000645583
315130,-0.000661893
315131,-0.0006739274
315132,-0.0006940142
315133,-0.0007010562
315134,-0.0006726351
315135,-0.000680094
315136,-0.000682904
315137,-0.000682904
315138,-0.0006731091
315139,-0.0007159785
315140,-0.0006691553
315141,-0.0006740923
315142,-0.000694002
315143,-0.0006940142
315144,-0.0007246749
315145,-0.0006965509
315146,-0.0006758099
315147,-0.0006658597
315148,-0.0006833797
315149,-0.0006545054
315150,-0.0007159785
315151,-0.0006962608
315152,-0.0007228589
315153,-0.0007140273
315154,-0.0007089482
315155,-0.0006702846
315156,-0.0006636581
315157,-0.0006931052
315158,-0.0006851368
315159,-0.0006737625
315160,-0.0006633387
315161,-0.0007005942
315162,-0.0007018443
315163,-0.0006780706
315164,-0.000665742
315165,-0.0006436401
315166,-0.0006648599
315167,-0.0006815887
315168,-0.0006860259
315169,-0.0006618423
315170,-0.0006495665
315171,-0.0006819091
315172,-0.0007065254
315173,-0.0007100882
315174,-0.000691408
315175,-0.0006935262
315176,-0.0006890864
315177,-0.0006667631
315178,-0.0006734753
315179,-0.0006473399
315180,-0.0006910578
315181,-0.0006600301
315182,-0.0006291622
315183,-0.000635337
315184,-0.0006571467
315185,-0.0006702871
315186,-0.0006362117
315187,-0.0006348574
315188,-0.0006065136
315189,-0.0006143596
315190,-0.0006203859
315191,-0.0006280065
315192,-0.0006122013
315193,-0.0006011256
315194,-0.0006134844
315195,-0.000615172
315196,-0.0006178385
315197,-0.0006062545
315198,-0.0005610728
315199,-0.0005950469
315200,-0.0006107502
315201,-0.0006202831
315202,-0.0006102822
315203,-0.0006112883
315204,-0.0005930261
315205,-0.0006000114
315206,-0.0005448044
315207,-0.0006273397
315208,-0.0006499931
315209,-0.0006784139
315210,-0.0006593695
315211,-0.0006163971
315212,-0.0005769792
315213,-0.0006439494
315214,-0.0006421714
315215,-0.0006595385
315216,-0.0006646501
315217,-0.0006423939
315218,-0.0006256033
315219,-0.0006414364
315220,-0.0006283825
315221,-0.0006025381
315222,-0.0006111329
315223,-0.0006319322
315224,-0.0006383024
315225,-0.000664314
315226,-0.0006471307
315227,-0.0006232109
315228,-0.0005841911
315229,-0.0006177347
315230,-0.000614405
315231,-0.0006440568
315232,-0.0006569598
315233,-0.0006610993
315234,-0.0006232316
315235,-0.0006403417
315236,-0.0006658507
315237,-0.0006757766
315238,-0.0006542255
315239,-0.0006510758
315240,-0.0006373308
315241,-0.0006410132
315242,-0.000633529
315243,-0.0006347229
315244,-0.0006611363
315245,-0.0006791592
315246,-0.0006520456
315247,-0.0006312091
315248,-0.0006266799
315249,-0.000683846
315250,-0.0006659843
315251,-0.0006944522
315252,-0.0006805403
315253,-0.0006750069
315254,-0.0006747821
315255,-0.0006993938
315256,-0.0006489051
315257,-0.0006580474
315258,-0.0007063322
315259,-0.0006686618
315260,-0.0007025959
315261,-0.0007003701
315262,-0.0006750245
315263,-0.0006826844
315264,-0.0006980868
315265,-0.0007065044
315266,-0.0006804281
315267,-0.0006627403
315268,-0.0006745487
315269,-0.0007159695
315270,-0.000678712
315271,-0.0006655231
315272,-0.0006876477
315273,-0.000645366
315274,-0.0006597592
315275,-0.0006533172
315276,-0.0006315786
315277,-0.000682551
315278,-0.0007017832
315279,-0.0006730577
315280,-0.000654549
315281,-0.0006697546
315282,-0.0006420361
315283,-0.0007015648
315284,-0.0006464796
315285,-0.0006615243
315286,-0.0006545965
315287,-0.0006140018
315288,-0.0006797535
315289,-0.0006041998
315290,-0.0006728341
315291,-0.0006648194
315292,-0.0006377643
315293,-0.0006642165
315294,-0.0006011763
315295,-0.0006333946
315296,-0.0006214487
315297,-0.000608716
315298,-0.0006328606
315299,-0.0006202718
315300,-0.0006289266
315301,-0.0006481769
315302,-0.0006305136
315303,-0.0006204873
315304,-0.0006415924
315305,-0.0006383573
315306,-0.0006278154
315307,-0.000615588
315308,-0.0006067935
315309,-0.0006018571
315310,-0.0006258042
315311,-0.0006263404
315312,-0.0006121878
315313,-0.0006237699
315314,-0.0006599797
315315,-0.0006479254
315316,-0.0005856879
315317,-0.0006082916
315318,-0.0006423939
315319,-0.0006597643
315320,-0.0006924271
315321,-0.0006423939
315322,-0.0006028024
315323,-0.0006282755
315324,-0.0006365094
315325,-0.0006210349
315326,-0.0006511394
315327,-0.0006121291
315328,-0.0006030459
315329,-0.0006135534
315330,-0.0006004735
315331,-0.0005852598
315332,-0.0005939868
315333,-0.0006206111
315334,-0.0006452129
315335,-0.000684171
315336,-0.0006693573
315337,-0.0006633615
315338,-0.0006525337
315339,-0.0005888883
315340,-0.0006041041
315341,-0.0006026948
315342,-0.0006132334
315343,-0.0006431338
315344,-0.0006321295
315345,-0.0006253191
315346,-0.0006441266
315347,-0.0006305409
315348,-0.0006498781
315349,-0.0006125582
315350,-0.0006093514
315351,-0.000620088
315352,-0.0006071663
315353,-0.000620088
315354,-0.0006100515
315355,-0.0006436764
315356,-0.0006556996
315357,-0.0006390117
315358,-0.0006454491
315359,-0.0006364534
315360,-0.0006037306
315361,-0.0006160081
315362,-0.0006102881
315363,-0.0006308693
315364,-0.0006223385
315365,-0.0006339424
315366,-0.0006222422
315367,-0.0006082577
315368,-0.0006290685
315369,-0.0006213906
315370,-0.0006312146
315371,-0.0006344689
315372,-0.0006469347
315373,-0.0005801674
315374,-0.0006133826
315375,-0.0006084464
315376,-0.0006088744
315377,-0.0006004964
315378,-0.000617023
315379,-0.0006317698
315380,-0.0006528368
315381,-0.0006241351
315382,-0.0006469989
315383,-0.0006398089
315384,-0.000664949
315385,-0.0007295377
315386,-0.0006965327
315387,-0.0006634272
315388,-0.0006810275
315389,-0.0006838985
315390,-0.0007213844
315391,-0.0006913455
315392,-0.0006493414
315393,-0.0007030892
315394,-0.0006697519
315395,-0.0006874128
315396,-0.000681201
315397,-0.0006317641
315398,-0.0007059771
315399,-0.0006506445
315400,-0.000720037
315401,-0.0006970736
315402,-0.0006372841
315403,-0.0006407551
315404,-0.0006589169
315405,-0.0007119421
315406,-0.0006958131
315407,-0.0006861059
315408,-0.0007302955
315409,-0.00066862
315410,-0.00065484
315411,-0.0007227529
315412,-0.0006798633
315413,-0.0007037892
315414,-0.0007080277
315415,-0.0006836409
315416,-0.0006756151
315417,-0.0006445606
315418,-0.0007022102
315419,-0.0006619589
315420,-0.0006914804
315421,-0.0006842202
315422,-0.0006764149
315423,-0.00066296
315424,-0.0006654425
315425,-0.0006877028
315426,-0.0006642599
315427,-0.0006746797
315428,-0.000655077
315429,-0.0005991966
315430,-0.000619627
315431,-0.0006052733
315432,-0.0006053178
315433,-0.0005632183
315434,-0.0005646875
315435,-0.0005990033
315436,-0.0005831367
315437,-0.0005908046
315438,-0.0006094603
315439,-0.0005736704
315440,-0.0005991198
315441,-0.0005442104
315442,-0.0005858335
315443,-0.0005837358
315444,-0.000596347
315445,-0.0006094957
315446,-0.0005940935
315447,-0.0006266858
315448,-0.0006352759
315449,-0.0005254523
315450,-0.0005937348
315451,-0.0005663247
315452,-0.0005637487
315453,-0.0006178343
315454,-0.0006034661
315455,-0.0005828785
315456,-0.0005980695
315457,-0.0006280234
315458,-0.0006751008
315459,-0.0006546357
315460,-0.0006733429
315461,-0.0006558985
315462,-0.0006510705
315463,-0.0006504937
315464,-0.0006444485
315465,-0.0006349556
315466,-0.0006651957
315467,-0.0006675621
315468,-0.0006920809
315469,-0.0006869986
315470,-0.0006524909
315471,-0.000606738
315472,-0.0006424774
315473,-0.000650903
315474,-0.000652165
315475,-0.0006507764
315476,-0.0006546357
315477,-0.0006594962
315478,-0.000647942
315479,-0.0006460373
315480,-0.0006460373
315481,-0.0006688517
315482,-0.000671334
315483,-0.0006384693
315484,-0.000613412
315485,-0.0006398198
315486,-0.0006831605
315487,-0.0006756014
315488,-0.0006778762
315489,-0.0006395876
315490,-0.0006480166
315491,-0.0006649549
315492,-0.0006971984
315493,-0.0006968274
315494,-0.0006619722
315495,-0.0006384884
315496,-0.0006396138
315497,-0.0006512983
315498,-0.0006332085
315499,-0.0006393562
315500,-0.0006452094
315501,-0.0006512763
315502,-0.0006399652
315503,-0.0006637654
315504,-0.0006438905
315505,-0.000636165
315506,-0.0006291565
315507,-0.0006140349
315508,-0.0006018892
315509,-0.0006822064
315510,-0.0006466487
315511,-0.0006238566
315512,-0.0006022629
315513,-0.0006021251
315514,-0.0005624864
315515,-0.0005643315
315516,-0.0005714325
315517,-0.0005749319
315518,-0.0005887924
315519,-0.0006550325
315520,-0.0006427973
315521,-0.0006194765
315522,-0.0006246172
315523,-0.0006509593
315524,-0.0006644024
315525,-0.0006381947
315526,-0.000642584
315527,-0.0006202941
315528,-0.0006150759
315529,-0.0006423263
315530,-0.0007057448
315531,-0.0006713193
315532,-0.0006169099
315533,-0.0005894299
315534,-0.0005931571
315535,-0.0006169738
315536,-0.0006598006
315537,-0.0006383471
315538,-0.0006402239
315539,-0.0005980401
315540,-0.0006154524
315541,-0.000627064
315542,-0.0006188331
315543,-0.0006115306
315544,-0.0006115306
315545,-0.0006178614
315546,-0.0006349369
315547,-0.0006178614
315548,-0.0006069352
315549,-0.0006443065
315550,-0.0006506814
315551,-0.0006584344
315552,-0.0006501421
315553,-0.0006430445
315554,-0.0006568087
315555,-0.0006525862
315556,-0.000634704
315557,-0.0006448436
315558,-0.0006711985
315559,-0.0006789629
315560,-0.0007019583
315561,-0.0006650371
315562,-0.0006773642
315563,-0.0006557868
315564,-0.0006476774
315565,-0.0006677791
315566,-0.0006600901
315567,-0.0006839075
315568,-0.0006682413
315569,-0.0006481947
315570,-0.0006529773
315571,-0.0006529773
315572,-0.0006532159
315573,-0.000638693
315574,-0.0006354476
315575,-0.0006287338
