     5.20113,    1,   26
     5.20797,    1,   26
     5.22700,    1,   26
     5.22753,    1,   26
     5.22837,    8,   22
     5.23123,    9,   30
     5.24203,    1,   26
     5.25417,    8,   22
     5.26287,    8,   22
     5.27157,   17,   25
     5.27300,    9,   30
     5.27443,    8,   22
     5.27627,    1,   26
     5.27803,    1,   26
     5.30430,   22,   30
     5.30900,    8,   22
     5.31183,    1,    2
     5.31957,    1,    7
     5.32793,    1,   26
     5.32917,    1,   26
     5.32963,    1,    7
     5.33320,    1,   26
     5.33423,    1,   26
     5.34683,    1,   26
     5.34793,    1,   26
     5.35063,    9,   30
     5.36613,    8,   22
     5.38070,    1,   26
     5.38727,    1,    7
     5.39977,    8,   22
     5.41837,    8,   22
     5.42880,    9,   30
     5.43600,   17,   25
     5.43720,    1,    2
     5.44707,    8,   22
     5.44987,    1,   26
     5.45127,    1,   26
     5.45537,    3,    5
     5.45640,    1,    7
     5.45877,    8,   22
     5.47493,    9,   30
     5.47937,   24,   31
     5.48283,    1,    2
     5.49007,    8,   22
     5.50300,    1,   26
     5.50403,    1,   26
     5.50493,    1,   26
     5.50597,    1,   26
     5.50730,    1,    7
     5.50930,    1,   26
     5.51053,    1,    7
     5.51313,    9,   30
     5.51513,    1,    7
     5.51747,    8,   22
     5.52053,    1,   26
     5.52257,    1,    7
     5.53297,    1,    2
     5.53600,    1,    2
     5.54027,    1,    7
     5.54553,    1,    2
     5.54770,    5,   22
     5.55140,    3,    5
     5.55363,    8,   22
     5.55480,    5,   22
     5.55563,    1,   26
     5.55630,    9,   30
     5.55720,    1,    7
     5.56213,    8,   22
     5.56453,    1,    7
     5.56610,    1,   26
     5.57103,    1,    7
     5.57833,    1,   26
     5.58197,    1,   26
     5.58500,    1,   26
     5.58897,   19,   25
     5.59500,    1,   26
     5.59853,    1,   26
     5.59990,    9,   30
     5.60900,    1,    7
     5.60907,   23,   31
     5.61007,    1,   26
     5.61157,    1,   26
     5.61507,    1,   26
     5.61590,    1,   26
     5.61743,    1,   26
     5.62553,    1,   26
     5.63127,    1,    2
     5.63353,   17,   25
