Frame,Whisker_Count,Filter_Type
51229,6,More_Than_5
51233,3,Less_Than_5
51236,4,Less_Than_5
51239,8,More_Than_5
51240,6,More_Than_5
51243,6,More_Than_5
51246,4,Less_Than_5
51247,4,Less_Than_5
51252,6,More_Than_5
51253,6,More_Than_5
51254,6,More_Than_5
51255,6,More_Than_5
51256,6,More_Than_5
51257,7,More_Than_5
51258,6,More_Than_5
51259,6,More_Than_5
51260,6,More_Than_5
51261,7,More_Than_5
51262,6,More_Than_5
51263,6,More_Than_5
51264,7,More_Than_5
51265,6,More_Than_5
51266,7,More_Than_5
51267,7,More_Than_5
51268,7,More_Than_5
51269,7,More_Than_5
51270,7,More_Than_5
51271,7,More_Than_5
51272,8,More_Than_5
51273,8,More_Than_5
51274,8,More_Than_5
51275,6,More_Than_5
51276,4,Less_Than_5
51277,3,Less_Than_5
51278,3,Less_Than_5
51279,4,Less_Than_5
51280,3,Less_Than_5
51283,6,More_Than_5
51284,6,More_Than_5
51313,4,Less_Than_5
51314,4,Less_Than_5
51315,4,Less_Than_5
51316,4,Less_Than_5
51320,4,Less_Than_5
51321,6,More_Than_5
51323,4,Less_Than_5
51330,4,Less_Than_5
51331,4,Less_Than_5
51333,4,Less_Than_5
51335,6,More_Than_5
51337,7,More_Than_5
51338,8,More_Than_5
51339,4,Less_Than_5
51340,3,Less_Than_5
51341,4,Less_Than_5
51350,6,More_Than_5
51351,6,More_Than_5
51383,6,More_Than_5
51384,6,More_Than_5
51385,6,More_Than_5
51386,6,More_Than_5
51387,6,More_Than_5
51393,6,More_Than_5
51394,6,More_Than_5
51395,7,More_Than_5
51396,6,More_Than_5
52779,4,Less_Than_5
52780,4,Less_Than_5
52781,4,Less_Than_5
52782,4,Less_Than_5
52783,4,Less_Than_5
52784,4,Less_Than_5
52785,4,Less_Than_5
52786,4,Less_Than_5
52787,4,Less_Than_5
52788,4,Less_Than_5
52789,4,Less_Than_5
52790,4,Less_Than_5
52791,4,Less_Than_5
52792,4,Less_Than_5
52793,4,Less_Than_5
52794,4,Less_Than_5
52795,4,Less_Than_5
52796,4,Less_Than_5
52797,4,Less_Than_5
52798,4,Less_Than_5
52808,4,Less_Than_5
52809,4,Less_Than_5
52810,4,Less_Than_5
52811,4,Less_Than_5
52812,4,Less_Than_5
52813,4,Less_Than_5
52814,4,Less_Than_5
52815,4,Less_Than_5
52816,4,Less_Than_5
52823,4,Less_Than_5
52826,6,More_Than_5
52829,4,Less_Than_5
52830,4,Less_Than_5
52831,4,Less_Than_5
52832,4,Less_Than_5
52833,4,Less_Than_5
52835,4,Less_Than_5
52836,4,Less_Than_5
52837,4,Less_Than_5
52838,4,Less_Than_5
52839,4,Less_Than_5
52840,4,Less_Than_5
52841,4,Less_Than_5
52842,4,Less_Than_5
52843,4,Less_Than_5
52844,4,Less_Than_5
52845,4,Less_Than_5
52846,4,Less_Than_5
52847,4,Less_Than_5
52848,4,Less_Than_5
52849,4,Less_Than_5
52850,4,Less_Than_5
52851,4,Less_Than_5
52854,6,More_Than_5
52855,6,More_Than_5
52866,6,More_Than_5
52867,6,More_Than_5
52869,4,Less_Than_5
52870,4,Less_Than_5
52871,4,Less_Than_5
52890,6,More_Than_5
52893,6,More_Than_5
52894,6,More_Than_5
52895,6,More_Than_5
52896,6,More_Than_5
52898,6,More_Than_5
52900,6,More_Than_5
52903,6,More_Than_5
52904,6,More_Than_5
52905,6,More_Than_5
52906,6,More_Than_5
52907,7,More_Than_5
52908,6,More_Than_5
52909,6,More_Than_5
52910,6,More_Than_5
52911,6,More_Than_5
52912,7,More_Than_5
52913,7,More_Than_5
52914,7,More_Than_5
52915,7,More_Than_5
52916,8,More_Than_5
52917,7,More_Than_5
52918,6,More_Than_5
52919,6,More_Than_5
52920,6,More_Than_5
52921,6,More_Than_5
52922,6,More_Than_5
52923,6,More_Than_5
52924,6,More_Than_5
52925,6,More_Than_5
52926,7,More_Than_5
52929,6,More_Than_5
52934,6,More_Than_5
52936,4,Less_Than_5
52938,6,More_Than_5
52939,7,More_Than_5
52940,7,More_Than_5
52941,6,More_Than_5
52942,7,More_Than_5
52943,8,More_Than_5
52944,7,More_Than_5
52945,6,More_Than_5
52946,6,More_Than_5
52947,6,More_Than_5
52948,6,More_Than_5
52950,6,More_Than_5
52953,4,Less_Than_5
52955,4,Less_Than_5
52960,4,Less_Than_5
52961,4,Less_Than_5
52963,4,Less_Than_5
52964,4,Less_Than_5
52965,4,Less_Than_5
52966,4,Less_Than_5
52967,4,Less_Than_5
52968,4,Less_Than_5
52969,4,Less_Than_5
52970,4,Less_Than_5
52971,4,Less_Than_5
52972,4,Less_Than_5
52973,4,Less_Than_5
52974,4,Less_Than_5
52980,4,Less_Than_5
52981,4,Less_Than_5
52982,4,Less_Than_5
52986,6,More_Than_5
52987,6,More_Than_5
52991,6,More_Than_5
52992,6,More_Than_5
52993,6,More_Than_5
52994,6,More_Than_5
52995,6,More_Than_5
52996,6,More_Than_5
52997,6,More_Than_5
52998,6,More_Than_5
53000,6,More_Than_5
53006,6,More_Than_5
53026,6,More_Than_5
53027,6,More_Than_5
53075,6,More_Than_5
53076,6,More_Than_5
53282,6,More_Than_5
53283,6,More_Than_5
53284,6,More_Than_5
53288,6,More_Than_5
53289,6,More_Than_5
53291,7,More_Than_5
53292,6,More_Than_5
53293,6,More_Than_5
53294,7,More_Than_5
53429,6,More_Than_5
53835,6,More_Than_5
53843,6,More_Than_5
53844,6,More_Than_5
53847,6,More_Than_5
53848,6,More_Than_5
53849,6,More_Than_5
53850,6,More_Than_5
54310,6,More_Than_5
54375,6,More_Than_5
54842,4,Less_Than_5
54843,4,Less_Than_5
54844,4,Less_Than_5
54845,4,Less_Than_5
54846,4,Less_Than_5
54848,4,Less_Than_5
55033,6,More_Than_5
55034,6,More_Than_5
55042,7,More_Than_5
55044,6,More_Than_5
55045,7,More_Than_5
55046,6,More_Than_5
55047,6,More_Than_5
55048,7,More_Than_5
55049,6,More_Than_5
55051,6,More_Than_5
55053,6,More_Than_5
55054,6,More_Than_5
55055,6,More_Than_5
55056,6,More_Than_5
55057,6,More_Than_5
55059,6,More_Than_5
55064,6,More_Than_5
55066,6,More_Than_5
55070,6,More_Than_5
55072,6,More_Than_5
55074,6,More_Than_5
55075,6,More_Than_5
55076,7,More_Than_5
55077,7,More_Than_5
55078,6,More_Than_5
55079,6,More_Than_5
55080,6,More_Than_5
55081,6,More_Than_5
55084,6,More_Than_5
55086,7,More_Than_5
55087,7,More_Than_5
55088,6,More_Than_5
55089,8,More_Than_5
55090,8,More_Than_5
55091,7,More_Than_5
55092,7,More_Than_5
55093,7,More_Than_5
55096,6,More_Than_5
55097,6,More_Than_5
55098,6,More_Than_5
55099,6,More_Than_5
55100,6,More_Than_5
55101,6,More_Than_5
55102,6,More_Than_5
55103,6,More_Than_5
55104,6,More_Than_5
55106,7,More_Than_5
55107,7,More_Than_5
55108,7,More_Than_5
55109,8,More_Than_5
55110,8,More_Than_5
55111,7,More_Than_5
55112,7,More_Than_5
55113,7,More_Than_5
55114,8,More_Than_5
55115,6,More_Than_5
55121,6,More_Than_5
55122,6,More_Than_5
55127,6,More_Than_5
55128,6,More_Than_5
55129,6,More_Than_5
55154,6,More_Than_5
55159,6,More_Than_5
55160,6,More_Than_5
55164,4,Less_Than_5
55165,6,More_Than_5
55166,6,More_Than_5
55169,6,More_Than_5
55228,6,More_Than_5
55229,6,More_Than_5
55231,6,More_Than_5
55233,6,More_Than_5
55235,6,More_Than_5
55242,6,More_Than_5
55246,6,More_Than_5
55249,6,More_Than_5
55250,7,More_Than_5
55251,7,More_Than_5
55253,7,More_Than_5
55254,6,More_Than_5
55255,6,More_Than_5
55256,6,More_Than_5
55257,6,More_Than_5
55258,6,More_Than_5
55259,6,More_Than_5
55260,6,More_Than_5
55261,6,More_Than_5
55262,6,More_Than_5
55263,6,More_Than_5
55264,7,More_Than_5
55265,7,More_Than_5
55266,6,More_Than_5
55267,7,More_Than_5
55268,7,More_Than_5
55269,8,More_Than_5
55270,7,More_Than_5
55271,7,More_Than_5
55272,7,More_Than_5
55273,7,More_Than_5
55274,8,More_Than_5
55275,8,More_Than_5
55276,8,More_Than_5
55277,8,More_Than_5
55278,8,More_Than_5
55279,8,More_Than_5
55280,8,More_Than_5
55281,8,More_Than_5
55282,8,More_Than_5
55283,8,More_Than_5
55284,8,More_Than_5
55285,8,More_Than_5
55286,8,More_Than_5
55287,8,More_Than_5
55288,8,More_Than_5
55289,7,More_Than_5
55290,7,More_Than_5
55291,8,More_Than_5
55292,7,More_Than_5
55293,7,More_Than_5
55294,7,More_Than_5
55295,6,More_Than_5
55296,7,More_Than_5
55297,6,More_Than_5
55298,8,More_Than_5
55299,7,More_Than_5
55300,7,More_Than_5
55301,6,More_Than_5
55303,6,More_Than_5
55304,6,More_Than_5
55305,6,More_Than_5
55307,6,More_Than_5
55308,6,More_Than_5
55309,6,More_Than_5
55313,6,More_Than_5
55371,6,More_Than_5
55505,6,More_Than_5
55514,6,More_Than_5
55519,6,More_Than_5
55524,6,More_Than_5
55529,6,More_Than_5
55530,6,More_Than_5
55599,6,More_Than_5
55601,7,More_Than_5
55602,6,More_Than_5
55603,7,More_Than_5
55604,8,More_Than_5
55605,7,More_Than_5
55606,7,More_Than_5
55607,7,More_Than_5
55608,7,More_Than_5
55609,7,More_Than_5
55671,6,More_Than_5
55679,6,More_Than_5
55738,6,More_Than_5
55783,6,More_Than_5
55784,6,More_Than_5
55785,6,More_Than_5
55786,6,More_Than_5
55789,6,More_Than_5
55791,4,Less_Than_5
55796,6,More_Than_5
55872,6,More_Than_5
55873,6,More_Than_5
55880,6,More_Than_5
55881,6,More_Than_5
55883,6,More_Than_5
56708,6,More_Than_5
56711,6,More_Than_5
56713,7,More_Than_5
56716,3,Less_Than_5
56717,3,Less_Than_5
56720,6,More_Than_5
56723,4,Less_Than_5
56724,4,Less_Than_5
56726,7,More_Than_5
56727,2,Less_Than_5
56728,2,Less_Than_5
56729,2,Less_Than_5
56730,4,Less_Than_5
56731,2,Less_Than_5
56732,3,Less_Than_5
56733,3,Less_Than_5
56734,4,Less_Than_5
56736,4,Less_Than_5
56737,6,More_Than_5
56738,6,More_Than_5
56740,4,Less_Than_5
56741,3,Less_Than_5
56743,3,Less_Than_5
56744,2,Less_Than_5
56745,4,Less_Than_5
56746,4,Less_Than_5
56747,4,Less_Than_5
56748,6,More_Than_5
56749,4,Less_Than_5
56750,6,More_Than_5
56752,4,Less_Than_5
56753,8,More_Than_5
56754,8,More_Than_5
56757,6,More_Than_5
56758,6,More_Than_5
56759,6,More_Than_5
56760,6,More_Than_5
56761,7,More_Than_5
56762,8,More_Than_5
56763,9,More_Than_5
56764,8,More_Than_5
56765,10,More_Than_5
56766,9,More_Than_5
56767,6,More_Than_5
56768,6,More_Than_5
56770,6,More_Than_5
56771,8,More_Than_5
56772,7,More_Than_5
56774,4,Less_Than_5
56775,4,Less_Than_5
56776,4,Less_Than_5
56777,6,More_Than_5
56778,4,Less_Than_5
56779,3,Less_Than_5
56781,6,More_Than_5
56782,4,Less_Than_5
56783,4,Less_Than_5
56784,3,Less_Than_5
56789,4,Less_Than_5
56790,4,Less_Than_5
56791,6,More_Than_5
56793,4,Less_Than_5
56795,3,Less_Than_5
56796,3,Less_Than_5
56797,3,Less_Than_5
56798,4,Less_Than_5
56799,3,Less_Than_5
56800,3,Less_Than_5
56801,3,Less_Than_5
56802,4,Less_Than_5
56803,4,Less_Than_5
56804,3,Less_Than_5
56805,3,Less_Than_5
56806,4,Less_Than_5
56807,4,Less_Than_5
56808,4,Less_Than_5
56809,7,More_Than_5
56810,4,Less_Than_5
56811,4,Less_Than_5
56812,3,Less_Than_5
56813,3,Less_Than_5
56814,2,Less_Than_5
56815,2,Less_Than_5
56816,3,Less_Than_5
56817,3,Less_Than_5
56818,4,Less_Than_5
56819,4,Less_Than_5
56820,4,Less_Than_5
56821,4,Less_Than_5
56824,4,Less_Than_5
56825,3,Less_Than_5
56829,3,Less_Than_5
56831,3,Less_Than_5
56832,3,Less_Than_5
56833,4,Less_Than_5
56834,3,Less_Than_5
56835,3,Less_Than_5
56836,3,Less_Than_5
56837,4,Less_Than_5
56838,4,Less_Than_5
56842,4,Less_Than_5
56843,6,More_Than_5
56844,7,More_Than_5
56845,6,More_Than_5
56846,6,More_Than_5
56847,7,More_Than_5
56848,6,More_Than_5
56849,6,More_Than_5
56850,6,More_Than_5
56851,6,More_Than_5
56852,6,More_Than_5
56853,6,More_Than_5
56854,7,More_Than_5
56855,6,More_Than_5
56856,6,More_Than_5
56857,6,More_Than_5
56858,6,More_Than_5
56859,6,More_Than_5
56860,6,More_Than_5
56861,6,More_Than_5
56862,6,More_Than_5
56863,6,More_Than_5
56864,6,More_Than_5
56865,6,More_Than_5
56866,6,More_Than_5
56867,6,More_Than_5
56868,6,More_Than_5
56869,6,More_Than_5
56870,6,More_Than_5
56871,6,More_Than_5
56872,6,More_Than_5
56873,6,More_Than_5
56874,6,More_Than_5
56875,6,More_Than_5
56876,6,More_Than_5
56877,6,More_Than_5
56878,6,More_Than_5
56879,6,More_Than_5
56880,6,More_Than_5
56881,6,More_Than_5
56882,6,More_Than_5
56883,6,More_Than_5
56884,6,More_Than_5
56885,6,More_Than_5
56889,6,More_Than_5
56898,6,More_Than_5
56899,6,More_Than_5
56900,6,More_Than_5
56901,6,More_Than_5
56902,7,More_Than_5
56903,6,More_Than_5
56904,6,More_Than_5
56926,6,More_Than_5
56927,6,More_Than_5
56928,6,More_Than_5
56933,6,More_Than_5
57068,6,More_Than_5
57069,6,More_Than_5
57070,6,More_Than_5
57071,6,More_Than_5
57072,6,More_Than_5
57073,6,More_Than_5
57768,6,More_Than_5
57769,6,More_Than_5
57770,6,More_Than_5
57771,6,More_Than_5
57772,6,More_Than_5
57773,6,More_Than_5
57774,6,More_Than_5
57775,6,More_Than_5
57776,6,More_Than_5
57777,6,More_Than_5
57778,6,More_Than_5
57779,6,More_Than_5
57780,6,More_Than_5
57781,6,More_Than_5
57782,6,More_Than_5
57783,6,More_Than_5
57784,6,More_Than_5
57785,6,More_Than_5
57786,6,More_Than_5
57787,6,More_Than_5
57788,6,More_Than_5
57789,6,More_Than_5
57790,6,More_Than_5
57791,6,More_Than_5
57792,6,More_Than_5
57793,6,More_Than_5
57794,6,More_Than_5
57795,6,More_Than_5
57796,7,More_Than_5
57797,6,More_Than_5
57798,6,More_Than_5
57799,6,More_Than_5
57800,6,More_Than_5
57801,6,More_Than_5
57802,6,More_Than_5
57803,7,More_Than_5
57807,6,More_Than_5
57808,6,More_Than_5
57809,6,More_Than_5
57810,6,More_Than_5
57811,6,More_Than_5
57812,6,More_Than_5
57813,6,More_Than_5
57814,6,More_Than_5
57815,6,More_Than_5
57816,6,More_Than_5
57817,6,More_Than_5
57818,7,More_Than_5
57819,7,More_Than_5
57820,7,More_Than_5
57821,7,More_Than_5
57822,7,More_Than_5
57823,7,More_Than_5
57824,7,More_Than_5
57825,6,More_Than_5
57826,6,More_Than_5
57827,7,More_Than_5
57828,8,More_Than_5
57829,7,More_Than_5
57830,6,More_Than_5
57831,7,More_Than_5
57832,6,More_Than_5
57833,6,More_Than_5
57834,6,More_Than_5
57835,6,More_Than_5
57836,6,More_Than_5
57837,6,More_Than_5
57838,6,More_Than_5
57839,7,More_Than_5
57840,7,More_Than_5
57841,6,More_Than_5
57842,7,More_Than_5
57843,7,More_Than_5
57844,7,More_Than_5
57845,7,More_Than_5
57846,6,More_Than_5
57847,7,More_Than_5
57848,7,More_Than_5
57849,7,More_Than_5
57850,7,More_Than_5
57851,7,More_Than_5
57852,6,More_Than_5
57853,6,More_Than_5
57854,6,More_Than_5
57855,6,More_Than_5
57856,6,More_Than_5
57857,6,More_Than_5
57858,7,More_Than_5
57859,7,More_Than_5
57860,6,More_Than_5
57861,7,More_Than_5
57862,7,More_Than_5
57863,6,More_Than_5
57864,6,More_Than_5
57865,6,More_Than_5
57866,6,More_Than_5
57867,6,More_Than_5
57868,6,More_Than_5
57869,6,More_Than_5
57870,6,More_Than_5
57871,6,More_Than_5
57872,6,More_Than_5
57873,6,More_Than_5
57874,7,More_Than_5
57875,7,More_Than_5
57876,6,More_Than_5
57877,6,More_Than_5
57878,7,More_Than_5
57879,7,More_Than_5
57880,6,More_Than_5
57881,6,More_Than_5
57882,7,More_Than_5
57883,7,More_Than_5
57884,6,More_Than_5
57885,7,More_Than_5
57886,7,More_Than_5
57887,6,More_Than_5
57888,6,More_Than_5
57889,6,More_Than_5
57893,6,More_Than_5
57899,6,More_Than_5
57910,6,More_Than_5
57922,6,More_Than_5
57924,6,More_Than_5
57925,6,More_Than_5
57926,6,More_Than_5
57927,6,More_Than_5
57928,6,More_Than_5
57929,6,More_Than_5
57930,6,More_Than_5
57931,6,More_Than_5
57932,6,More_Than_5
57933,6,More_Than_5
57934,6,More_Than_5
57935,6,More_Than_5
57936,6,More_Than_5
57937,6,More_Than_5
57938,6,More_Than_5
57939,6,More_Than_5
57940,6,More_Than_5
57941,6,More_Than_5
57942,6,More_Than_5
57943,6,More_Than_5
57944,7,More_Than_5
57945,6,More_Than_5
57946,6,More_Than_5
57947,6,More_Than_5
57948,6,More_Than_5
57949,7,More_Than_5
57950,7,More_Than_5
57951,6,More_Than_5
57952,6,More_Than_5
57953,6,More_Than_5
57954,6,More_Than_5
57955,6,More_Than_5
57956,6,More_Than_5
57957,6,More_Than_5
57958,6,More_Than_5
57959,6,More_Than_5
57960,7,More_Than_5
57961,6,More_Than_5
57962,6,More_Than_5
57963,6,More_Than_5
57964,6,More_Than_5
57965,6,More_Than_5
57966,7,More_Than_5
57967,6,More_Than_5
57968,6,More_Than_5
57969,6,More_Than_5
57970,6,More_Than_5
57971,6,More_Than_5
57972,6,More_Than_5
57973,6,More_Than_5
57974,6,More_Than_5
57975,6,More_Than_5
57976,6,More_Than_5
57977,6,More_Than_5
57978,6,More_Than_5
57979,6,More_Than_5
57980,6,More_Than_5
57981,6,More_Than_5
57982,6,More_Than_5
57983,6,More_Than_5
57984,6,More_Than_5
57985,6,More_Than_5
57986,6,More_Than_5
57987,6,More_Than_5
57988,6,More_Than_5
57989,6,More_Than_5
57990,6,More_Than_5
57991,6,More_Than_5
57992,6,More_Than_5
57993,6,More_Than_5
57994,6,More_Than_5
57995,6,More_Than_5
57996,7,More_Than_5
57997,6,More_Than_5
57998,6,More_Than_5
57999,6,More_Than_5
58000,6,More_Than_5
58001,6,More_Than_5
58002,6,More_Than_5
58003,6,More_Than_5
58004,6,More_Than_5
58005,6,More_Than_5
58006,6,More_Than_5
58007,6,More_Than_5
58008,7,More_Than_5
58009,6,More_Than_5
58010,6,More_Than_5
58011,7,More_Than_5
58012,7,More_Than_5
58013,6,More_Than_5
58014,6,More_Than_5
58015,6,More_Than_5
58016,6,More_Than_5
58017,7,More_Than_5
58018,6,More_Than_5
58019,7,More_Than_5
58020,7,More_Than_5
58021,7,More_Than_5
58022,7,More_Than_5
58023,7,More_Than_5
58024,7,More_Than_5
58025,6,More_Than_5
58026,7,More_Than_5
58027,7,More_Than_5
58028,8,More_Than_5
58029,7,More_Than_5
58030,6,More_Than_5
58031,6,More_Than_5
58032,6,More_Than_5
58033,6,More_Than_5
58034,7,More_Than_5
58035,6,More_Than_5
58036,6,More_Than_5
58037,6,More_Than_5
58038,6,More_Than_5
58039,6,More_Than_5
58041,6,More_Than_5
58042,7,More_Than_5
58043,7,More_Than_5
58044,6,More_Than_5
58045,6,More_Than_5
58046,6,More_Than_5
58049,7,More_Than_5
58050,6,More_Than_5
58051,8,More_Than_5
58052,7,More_Than_5
58053,7,More_Than_5
58055,6,More_Than_5
58056,6,More_Than_5
58057,7,More_Than_5
58058,6,More_Than_5
58059,7,More_Than_5
58060,7,More_Than_5
58061,7,More_Than_5
58062,7,More_Than_5
58063,7,More_Than_5
58064,7,More_Than_5
58065,7,More_Than_5
58066,6,More_Than_5
58067,6,More_Than_5
58068,6,More_Than_5
58069,6,More_Than_5
58071,6,More_Than_5
58072,6,More_Than_5
58073,6,More_Than_5
58074,6,More_Than_5
58075,6,More_Than_5
58079,4,Less_Than_5
58080,3,Less_Than_5
58081,4,Less_Than_5
58083,6,More_Than_5
58084,7,More_Than_5
58085,6,More_Than_5
58087,6,More_Than_5
58088,6,More_Than_5
58100,6,More_Than_5
58101,6,More_Than_5
58117,4,Less_Than_5
58118,4,Less_Than_5
58119,4,Less_Than_5
58120,4,Less_Than_5
58130,6,More_Than_5
58237,6,More_Than_5
58238,6,More_Than_5
58240,6,More_Than_5
58241,6,More_Than_5
58242,6,More_Than_5
58245,6,More_Than_5
58251,6,More_Than_5
58257,6,More_Than_5
58262,6,More_Than_5
58263,6,More_Than_5
58267,6,More_Than_5
58273,6,More_Than_5
58275,6,More_Than_5
58278,6,More_Than_5
58279,6,More_Than_5
58280,6,More_Than_5
58281,6,More_Than_5
58284,6,More_Than_5
58287,6,More_Than_5
58288,6,More_Than_5
58290,6,More_Than_5
58295,6,More_Than_5
58297,6,More_Than_5
58298,6,More_Than_5
58299,6,More_Than_5
58300,6,More_Than_5
58301,6,More_Than_5
58302,6,More_Than_5
58303,6,More_Than_5
58304,6,More_Than_5
58305,6,More_Than_5
58306,6,More_Than_5
58307,6,More_Than_5
58310,6,More_Than_5
58311,6,More_Than_5
58312,6,More_Than_5
58314,6,More_Than_5
58316,6,More_Than_5
58318,6,More_Than_5
58319,6,More_Than_5
58321,6,More_Than_5
58322,6,More_Than_5
58327,6,More_Than_5
58328,6,More_Than_5
58331,6,More_Than_5
58332,6,More_Than_5
58333,6,More_Than_5
58334,6,More_Than_5
58335,6,More_Than_5
58336,6,More_Than_5
58337,6,More_Than_5
58338,6,More_Than_5
58339,6,More_Than_5
58340,6,More_Than_5
58343,6,More_Than_5
58344,6,More_Than_5
58346,6,More_Than_5
58356,6,More_Than_5
58357,6,More_Than_5
58359,6,More_Than_5
58362,6,More_Than_5
58363,6,More_Than_5
58365,6,More_Than_5
58366,6,More_Than_5
58368,6,More_Than_5
58372,6,More_Than_5
58379,6,More_Than_5
58388,6,More_Than_5
58390,6,More_Than_5
58392,6,More_Than_5
58393,6,More_Than_5
58394,6,More_Than_5
58395,6,More_Than_5
58397,6,More_Than_5
58398,6,More_Than_5
58399,6,More_Than_5
58400,6,More_Than_5
58404,6,More_Than_5
58407,6,More_Than_5
58410,6,More_Than_5
58412,6,More_Than_5
58413,6,More_Than_5
58415,6,More_Than_5
58416,6,More_Than_5
58418,6,More_Than_5
58419,6,More_Than_5
58420,6,More_Than_5
58421,6,More_Than_5
58424,6,More_Than_5
58430,6,More_Than_5
58431,6,More_Than_5
58434,6,More_Than_5
58438,6,More_Than_5
58439,6,More_Than_5
58441,6,More_Than_5
58442,6,More_Than_5
58443,6,More_Than_5
58446,6,More_Than_5
58448,6,More_Than_5
58449,6,More_Than_5
58450,6,More_Than_5
58454,6,More_Than_5
58456,6,More_Than_5
58486,6,More_Than_5
58487,6,More_Than_5
58490,6,More_Than_5
58493,6,More_Than_5
58494,6,More_Than_5
58498,6,More_Than_5
58509,6,More_Than_5
58516,6,More_Than_5
58517,6,More_Than_5
58520,6,More_Than_5
58528,6,More_Than_5
58529,6,More_Than_5
58530,6,More_Than_5
58532,6,More_Than_5
58533,6,More_Than_5
58534,6,More_Than_5
58535,6,More_Than_5
58536,6,More_Than_5
58537,6,More_Than_5
58539,6,More_Than_5
58540,6,More_Than_5
58541,6,More_Than_5
58542,6,More_Than_5
58543,6,More_Than_5
58544,6,More_Than_5
58549,6,More_Than_5
58550,6,More_Than_5
58552,6,More_Than_5
58555,6,More_Than_5
58556,6,More_Than_5
58559,6,More_Than_5
58560,6,More_Than_5
58562,6,More_Than_5
58564,6,More_Than_5
58565,6,More_Than_5
58569,6,More_Than_5
58570,6,More_Than_5
58572,6,More_Than_5
58580,6,More_Than_5
58599,6,More_Than_5
58600,6,More_Than_5
58602,6,More_Than_5
58603,6,More_Than_5
58604,6,More_Than_5
58605,6,More_Than_5
58609,6,More_Than_5
58613,6,More_Than_5
58615,6,More_Than_5
58616,6,More_Than_5
58623,6,More_Than_5
58625,6,More_Than_5
58627,6,More_Than_5
58629,6,More_Than_5
58630,6,More_Than_5
58632,6,More_Than_5
58633,6,More_Than_5
58635,6,More_Than_5
58642,6,More_Than_5
58643,6,More_Than_5
58676,6,More_Than_5
58683,6,More_Than_5
58684,6,More_Than_5
58689,6,More_Than_5
58693,6,More_Than_5
58694,6,More_Than_5
58696,6,More_Than_5
58700,6,More_Than_5
58701,6,More_Than_5
58722,6,More_Than_5
58728,6,More_Than_5
58746,6,More_Than_5
58748,6,More_Than_5
58752,6,More_Than_5
58753,6,More_Than_5
58754,6,More_Than_5
58755,6,More_Than_5
58757,6,More_Than_5
58760,6,More_Than_5
58772,6,More_Than_5
58775,6,More_Than_5
58779,6,More_Than_5
58780,6,More_Than_5
58788,6,More_Than_5
58791,6,More_Than_5
58808,6,More_Than_5
58818,6,More_Than_5
58819,6,More_Than_5
58821,6,More_Than_5
58825,6,More_Than_5
58827,6,More_Than_5
58832,6,More_Than_5
58835,6,More_Than_5
58836,6,More_Than_5
58838,6,More_Than_5
58839,6,More_Than_5
58845,6,More_Than_5
58851,6,More_Than_5
58863,6,More_Than_5
58864,6,More_Than_5
58868,6,More_Than_5
58873,6,More_Than_5
58874,6,More_Than_5
58879,6,More_Than_5
58880,6,More_Than_5
58881,6,More_Than_5
58894,6,More_Than_5
58895,6,More_Than_5
58902,6,More_Than_5
58909,6,More_Than_5
58910,6,More_Than_5
58911,6,More_Than_5
58912,6,More_Than_5
58913,6,More_Than_5
58921,6,More_Than_5
58924,6,More_Than_5
58925,6,More_Than_5
58926,6,More_Than_5
58927,6,More_Than_5
58943,6,More_Than_5
58950,6,More_Than_5
58951,6,More_Than_5
58953,6,More_Than_5
58954,6,More_Than_5
58961,6,More_Than_5
58963,6,More_Than_5
58965,6,More_Than_5
58981,6,More_Than_5
58989,6,More_Than_5
58992,6,More_Than_5
59003,6,More_Than_5
59011,6,More_Than_5
59022,6,More_Than_5
59024,6,More_Than_5
59025,6,More_Than_5
59039,6,More_Than_5
59043,6,More_Than_5
59054,6,More_Than_5
59056,6,More_Than_5
59089,6,More_Than_5
59095,6,More_Than_5
59098,6,More_Than_5
59117,6,More_Than_5
59118,6,More_Than_5
59132,6,More_Than_5
59136,6,More_Than_5
59138,6,More_Than_5
59142,6,More_Than_5
59155,6,More_Than_5
59170,6,More_Than_5
59173,6,More_Than_5
59182,6,More_Than_5
59190,6,More_Than_5
59202,6,More_Than_5
59204,6,More_Than_5
59206,6,More_Than_5
59212,6,More_Than_5
59219,6,More_Than_5
59229,6,More_Than_5
59233,6,More_Than_5
59263,6,More_Than_5
59278,6,More_Than_5
59294,6,More_Than_5
59313,6,More_Than_5
59316,6,More_Than_5
59333,6,More_Than_5
59348,6,More_Than_5
59350,6,More_Than_5
59361,6,More_Than_5
59367,6,More_Than_5
59368,6,More_Than_5
59369,6,More_Than_5
59370,6,More_Than_5
59371,6,More_Than_5
59373,6,More_Than_5
59374,6,More_Than_5
59375,6,More_Than_5
59483,7,More_Than_5
59488,6,More_Than_5
59501,6,More_Than_5
59521,6,More_Than_5
59524,7,More_Than_5
59525,6,More_Than_5
59526,6,More_Than_5
59527,4,Less_Than_5
59528,4,Less_Than_5
59529,4,Less_Than_5
59533,6,More_Than_5
59544,6,More_Than_5
59547,6,More_Than_5
59548,7,More_Than_5
59549,6,More_Than_5
59550,6,More_Than_5
59551,6,More_Than_5
59552,6,More_Than_5
59553,6,More_Than_5
59554,6,More_Than_5
59555,6,More_Than_5
59556,6,More_Than_5
59558,6,More_Than_5
59559,6,More_Than_5
59560,6,More_Than_5
